test_case,graph_name,error_rate,algo,ec,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,135,16,119,590.0000,11021.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,136,16,120,590.0000,11021.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,137,16,121,588.0000,11019.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,138,16,122,588.0000,11019.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,139,16,123,588.0000,11019.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,140,16,124,598.0000,11029.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,141,16,125,598.0000,11029.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,142,16,126,598.0000,11029.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,143,16,127,598.0000,11029.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,144,16,128,598.0000,11029.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,145,16,129,597.0000,11028.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,146,16,130,597.0000,11028.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,147,16,131,597.0000,11028.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,148,16,132,600.0000,11031.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,149,16,133,609.0000,11040.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,150,16,134,609.0000,11040.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,151,16,135,607.0000,11038.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,152,16,136,606.0000,11037.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,153,16,137,605.0000,11036.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,154,16,138,605.0000,11036.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,155,16,139,605.0000,11036.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,156,16,140,605.0000,11036.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,157,16,141,605.0000,11036.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,158,16,142,615.0000,11046.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,159,16,143,614.0000,11044.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,160,16,144,619.0000,13524.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,161,16,145,619.0000,13524.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,162,16,146,618.0000,13523.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,163,16,147,620.0000,14517.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,164,16,148,620.0000,14517.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,165,16,149,620.0000,14517.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,166,16,150,620.0000,14517.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,167,16,151,619.0000,14516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,168,16,152,618.0000,14515.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,169,16,153,617.0000,14514.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,170,16,154,615.0000,14512.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,171,16,155,615.0000,14512.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,172,16,156,615.0000,14512.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,173,16,157,615.0000,14512.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,174,16,158,615.0000,14512.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,175,16,159,617.0000,15504.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,176,16,160,617.0000,15504.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,177,16,161,626.0000,15517.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,178,16,162,625.0000,15516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,179,16,163,625.0000,15516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,180,16,164,629.0000,15520.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,181,16,165,627.0000,15518.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,182,16,166,627.0000,15518.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,183,16,167,625.0000,15516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,184,16,168,625.0000,15516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,185,16,169,625.0000,15516.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,186,16,170,636.0000,15534.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,187,16,171,634.0000,16522.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,188,16,172,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,189,16,173,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,190,16,174,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,191,16,175,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,192,16,176,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,193,16,177,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,194,16,178,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,195,16,179,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,196,16,180,640.0000,16528.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,197,16,181,644.0000,16536.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,198,16,182,665.0000,16576.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,199,16,183,665.0000,16576.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.50_case03_m200,synthetic,0.5000,decremental,ec,200,16,184,665.0000,16576.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,2,1,1,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,3,1,2,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,4,1,3,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,5,1,4,0.0000,0.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,6,1,5,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,7,1,6,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,8,1,7,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,9,1,8,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,10,1,9,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,11,1,10,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,12,1,11,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,13,1,12,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,14,1,13,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,15,1,14,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,16,1,15,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,17,1,16,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,18,1,17,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,19,1,18,52.0000,83.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,20,1,19,62.0000,93.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,21,1,20,62.0000,93.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,22,1,21,62.0000,93.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,23,1,22,62.0000,93.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,24,1,23,62.0000,93.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,25,1,24,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,26,1,25,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,27,1,26,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,28,1,27,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,29,1,28,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,30,1,29,71.0000,102.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,31,1,30,72.0000,104.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,32,1,31,91.0000,123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,33,1,32,91.0000,123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,34,1,33,91.0000,123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,35,1,34,91.0000,123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,36,1,35,91.0000,123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,37,1,36,90.0000,122.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,38,1,37,90.0000,122.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,39,1,38,94.0000,2098.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,40,1,39,94.0000,2098.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,41,1,40,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,42,1,41,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,43,1,42,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,44,1,43,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,45,1,44,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,46,1,45,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,47,1,46,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,48,1,47,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,49,1,48,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,50,1,49,110.0000,2114.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,51,1,50,112.0000,2118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,52,1,51,112.0000,2118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,53,1,52,112.0000,2118.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,54,1,53,111.0000,2117.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,55,1,54,111.0000,2117.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,56,1,55,111.0000,2117.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,57,1,56,111.0000,2117.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,58,1,57,111.0000,2117.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,59,1,58,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,60,1,59,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,61,1,60,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,62,1,61,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,63,1,62,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,64,1,63,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,65,1,64,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,66,1,65,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,67,1,66,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,68,1,67,114.0000,2123.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,69,1,68,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,70,1,69,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,71,1,70,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,72,1,71,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,73,1,72,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,74,1,73,162.0000,2200.0000
graph_synthetic_mode_decremental_strategy_prefix_err0.70_case00_m200,synthetic,0.7000,decremental,noec,75,1,74,162.0000,2200.0000
