test_case,graph_name,error_rate,algo,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,41,0,41,466.0000,4067.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,42,0,42,466.0000,4067.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,43,0,43,466.0000,4067.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,44,0,44,466.0000,4067.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,45,0,45,464.0000,4065.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,46,0,46,468.0000,6045.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,47,0,47,469.0000,6046.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,48,0,48,481.0000,6058.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,49,0,49,481.0000,6058.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,50,0,50,481.0000,6058.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,51,0,51,481.0000,6058.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,52,0,52,480.0000,6056.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,53,0,53,480.0000,6056.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,54,0,54,552.0000,6128.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,55,0,55,552.0000,6128.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,56,0,56,557.0000,6133.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,57,0,57,563.0000,6139.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,58,0,58,563.0000,6139.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,59,0,59,563.0000,6139.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,60,0,60,563.0000,6139.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,61,0,61,563.0000,6139.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,62,0,62,562.0000,7130.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,63,0,63,593.0000,7161.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,64,0,64,593.0000,7161.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,65,0,65,594.0000,7163.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,66,0,66,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,67,0,67,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,68,0,68,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,69,0,69,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,70,0,70,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,71,0,71,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,72,0,72,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,73,0,73,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,74,0,74,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,75,0,75,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,76,0,76,596.0000,8155.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,77,0,77,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,78,0,78,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,79,0,79,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,80,0,80,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,81,0,81,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,82,0,82,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,83,0,83,594.0000,8151.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,84,0,84,596.0000,8646.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,85,0,85,607.0000,8659.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,86,0,86,607.0000,8659.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,87,0,87,607.0000,8659.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,88,0,88,607.0000,8659.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,89,0,89,597.0000,8621.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,90,0,90,597.0000,8621.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,91,0,91,613.0000,8637.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,92,0,92,614.0000,8638.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,93,0,93,614.0000,8638.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,94,0,94,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,95,0,95,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,96,0,96,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,97,0,97,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,98,0,98,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,99,0,99,615.0000,8639.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,100,0,100,614.0000,8638.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,101,0,101,615.0000,8641.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,102,0,102,616.0000,8642.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,103,0,103,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,104,0,104,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,105,0,105,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,106,0,106,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,107,0,107,615.0000,8641.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,108,0,108,615.0000,8641.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,109,0,109,615.0000,8641.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,110,0,110,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,111,0,111,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,112,0,112,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,113,0,113,614.0000,8640.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,114,0,114,914.0000,9116.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,115,0,115,916.0000,9118.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,116,0,116,915.0000,9117.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,117,0,117,1005.0000,9217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,118,0,118,1005.0000,9217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,119,0,119,1005.0000,9217.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,120,0,120,1006.0000,8226.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,121,0,121,1004.0000,8224.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,122,0,122,1004.0000,8224.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,123,0,123,1005.0000,8226.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,124,0,124,1005.0000,8226.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,125,0,125,1005.0000,8226.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,126,0,126,1005.0000,8226.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,127,0,127,1007.0000,8230.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,128,0,128,1005.0000,8213.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,129,0,129,1004.0000,8211.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,130,0,130,1003.0000,8210.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,131,0,131,1003.0000,8210.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,132,0,132,1001.0000,8208.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,133,0,133,1001.0000,8208.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,134,0,134,1001.0000,8208.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,135,0,135,1012.0000,8250.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,136,0,136,1014.0000,8252.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,137,0,137,1016.0000,8256.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,138,0,138,1015.0000,8255.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,139,0,139,1016.0000,8256.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,140,0,140,1016.0000,8256.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,141,0,141,1016.0000,8256.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,142,0,142,1023.0000,8263.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,143,0,143,1023.0000,8263.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,144,0,144,1024.0000,8267.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,145,0,145,1024.0000,8267.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,146,0,146,1018.0000,8261.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,147,0,147,1018.0000,8261.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,148,0,148,1018.0000,8261.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,149,0,149,1027.0000,8270.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,150,0,150,1027.0000,8270.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,151,0,151,1044.0000,8288.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,152,0,152,1044.0000,8288.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,153,0,153,1043.0000,8287.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,154,0,154,1045.0000,8289.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,155,0,155,1045.0000,8289.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,156,0,156,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,157,0,157,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,158,0,158,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,159,0,159,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,160,0,160,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,161,0,161,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,162,0,162,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,163,0,163,1046.0000,8291.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,164,0,164,1045.0000,7795.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,165,0,165,1046.0000,7796.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,166,0,166,1046.0000,7796.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,167,0,167,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,168,0,168,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,169,0,169,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,170,0,170,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,171,0,171,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,172,0,172,1047.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,173,0,173,1048.0000,7798.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,174,0,174,1049.0000,7799.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,175,0,175,1048.0000,7798.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,176,0,176,1049.0000,7799.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,177,0,177,1050.0000,7801.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,178,0,178,1051.0000,7802.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,179,0,179,1051.0000,7802.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,180,0,180,1052.0000,7803.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,181,0,181,1052.0000,7803.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,182,0,182,1052.0000,7803.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,183,0,183,1050.0000,7797.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,184,0,184,1049.0000,7796.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,185,0,185,1050.0000,7805.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,186,0,186,1051.0000,8302.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,187,0,187,1051.0000,8302.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,188,0,188,1051.0000,8302.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,189,0,189,1049.0000,8300.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,190,0,190,1050.0000,8301.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,191,0,191,1057.0000,8308.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,192,0,192,1056.0000,8307.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,193,0,193,1056.0000,8307.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,194,0,194,1056.0000,8307.0000
graph_synthetic_mode_fullydynamic_strategy_prefix_err1.00_case00_m200,synthetic,1.0000,fullydynamic,195,0,195,1054.0000,8305.0000
